"Item","Country","Element","Unit","Y2009","Y2010","Y2011","Average","Region","Region_crops"
"Olives","Spain","Food supply (kcal/capita/day)","kcal/capita/day",348,377,421,382,"Europe","Europe"
"Olives","Spain","Food supply (kcal/capita/day)","kcal/capita/day",348,377,421,382,"Europe","Europe"
"Olives","Bosnia and Herzegovina","Fat supply quantity (g/capita/day)","g/capita/day",0.5,0.7,0.7,0.633333333,"Europe","Europe"
"Olives","Bosnia and Herzegovina","Fat supply quantity (g/capita/day)","g/capita/day",0.5,0.7,0.7,0.633333333,"Europe","Europe"
"Olives","Gambia","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Spain","Food supply quantity (g/capita/day)","g/capita/day",50,53,59,54,"Europe","Europe"
"Olives","Spain","Food supply quantity (g/capita/day)","g/capita/day",50,53,59,54,"Europe","Europe"
"Olives","United Republic of Tanzania","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Angola","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Russian Federation","Fat supply quantity (g/capita/day)","g/capita/day",0.5,0.8,0.7,0.666666667,"Europe","Europe"
"Olives","Russian Federation","Fat supply quantity (g/capita/day)","g/capita/day",0.5,0.8,0.7,0.666666667,"Europe","Europe"
"Olives","Guinea-Bissau","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Romania","Food supply (kcal/capita/day)","kcal/capita/day",7,9,10,8.666666667,"Europe","Europe"
"Olives","Romania","Food supply (kcal/capita/day)","kcal/capita/day",7,9,10,8.666666667,"Europe","Europe"
"Olives","Sierra Leone","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Togo","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Sweden","Food supply (kcal/capita/day)","kcal/capita/day",22,22,24,22.66666667,"Europe","Europe"
"Olives","Sweden","Food supply (kcal/capita/day)","kcal/capita/day",22,22,24,22.66666667,"Europe","Europe"
"Olives","Angola","Food supply (kcal/capita/day)","kcal/capita/day",3,2,4,3,"Africa","Africa"
"Olives","Greece","Food supply (kcal/capita/day)","kcal/capita/day",412,404,377,397.6666667,"Europe","Europe"
"Olives","Greece","Food supply (kcal/capita/day)","kcal/capita/day",412,404,377,397.6666667,"Europe","Europe"
"Olives","Syrian Arab Republic","Fat supply quantity (g/capita/day)","g/capita/day",15.3,21.9,22.1,19.76666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Syrian Arab Republic","Fat supply quantity (g/capita/day)","g/capita/day",15.3,21.9,22.1,19.76666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Jordan","Food supply quantity (g/capita/day)","g/capita/day",23,34,16,24.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Jordan","Food supply quantity (g/capita/day)","g/capita/day",23,34,16,24.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Sao Tome and Principe","Food supply quantity (g/capita/day)","g/capita/day",0,1,0,0.333333333,"Africa","Africa"
"Olives","Lesotho","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Austria","Food supply (kcal/capita/day)","kcal/capita/day",27,28,28,27.66666667,"Europe","Europe"
"Olives","Austria","Food supply (kcal/capita/day)","kcal/capita/day",27,28,28,27.66666667,"Europe","Europe"
"Olives","Occupied Palestinian Territory","Fat supply quantity (g/capita/day)","g/capita/day",10.3,11.9,11,11.06666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Occupied Palestinian Territory","Fat supply quantity (g/capita/day)","g/capita/day",10.3,11.9,11,11.06666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Armenia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Olives","Armenia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Olives","Latvia","Fat supply quantity (g/capita/day)","g/capita/day",2,2,2.4,2.133333333,"Europe","Europe"
"Olives","Latvia","Fat supply quantity (g/capita/day)","g/capita/day",2,2,2.4,2.133333333,"Europe","Europe"
"Olives","Afghanistan","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Afghanistan","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Turkey","Fat supply quantity (g/capita/day)","g/capita/day",8.1,8.3,10.7,9.033333333,"Europe","Europe"
"Olives","Turkey","Fat supply quantity (g/capita/day)","g/capita/day",8.1,8.3,10.7,9.033333333,"Europe","Europe"
"Olives","Lesotho","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","United Arab Emirates","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","United Arab Emirates","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Republic of Moldova","Food supply quantity (g/capita/day)","g/capita/day",1,1,2,1.333333333,"Europe","Europe"
"Olives","Republic of Moldova","Food supply quantity (g/capita/day)","g/capita/day",1,1,2,1.333333333,"Europe","Europe"
"Olives","Turkey","Food supply (kcal/capita/day)","kcal/capita/day",76,76,101,84.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Turkey","Food supply (kcal/capita/day)","kcal/capita/day",76,76,101,84.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Zimbabwe","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Norway","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Olives","Norway","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Olives","Yemen","Food supply (kcal/capita/day)","kcal/capita/day",1,2,1,1.333333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Yemen","Food supply (kcal/capita/day)","kcal/capita/day",1,2,1,1.333333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Togo","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Rwanda","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Slovenia","Fat supply quantity (g/capita/day)","g/capita/day",2.4,2.3,2.7,2.466666667,"Europe","Europe"
"Olives","Slovenia","Fat supply quantity (g/capita/day)","g/capita/day",2.4,2.3,2.7,2.466666667,"Europe","Europe"
"Olives","Saudi Arabia","Food supply (kcal/capita/day)","kcal/capita/day",11,13,15,13,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Saudi Arabia","Food supply (kcal/capita/day)","kcal/capita/day",11,13,15,13,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Malawi","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Niger","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Mauritania","Fat supply quantity (g/capita/day)","g/capita/day",0.5,0,0.1,0.2,"Africa","Africa"
"Olives","Nigeria","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Afghanistan","Food supply (kcal/capita/day)","kcal/capita/day",1,1,0,0.666666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Afghanistan","Food supply (kcal/capita/day)","kcal/capita/day",1,1,0,0.666666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Angola","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Saudi Arabia","Food supply quantity (g/capita/day)","g/capita/day",1,2,2,1.666666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Saudi Arabia","Food supply quantity (g/capita/day)","g/capita/day",1,2,2,1.666666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Israel","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Israel","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Lebanon","Food supply (kcal/capita/day)","kcal/capita/day",70,64,76,70,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Lebanon","Food supply (kcal/capita/day)","kcal/capita/day",70,64,76,70,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","South Africa","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Ireland","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Olives","Ireland","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Olives","Chad","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Rwanda","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Portugal","Food supply (kcal/capita/day)","kcal/capita/day",182,180,193,185,"Europe","Europe"
"Olives","Portugal","Food supply (kcal/capita/day)","kcal/capita/day",182,180,193,185,"Europe","Europe"
"Olives","United Arab Emirates","Food supply (kcal/capita/day)","kcal/capita/day",21,17,15,17.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","United Arab Emirates","Food supply (kcal/capita/day)","kcal/capita/day",21,17,15,17.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Togo","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Republic of Moldova","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Olives","Republic of Moldova","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Olives","Lebanon","Food supply (kcal/capita/day)","kcal/capita/day",70,64,76,70,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Lebanon","Food supply (kcal/capita/day)","kcal/capita/day",70,64,76,70,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Central African Republic","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0.2,0.066666667,"Africa","Africa"
"Olives","Netherlands","Food supply (kcal/capita/day)","kcal/capita/day",23,23,21,22.33333333,"Europe","Europe"
"Olives","Netherlands","Food supply (kcal/capita/day)","kcal/capita/day",23,23,21,22.33333333,"Europe","Europe"
"Olives","Libya","Protein supply quantity (g/capita/day)","g/capita/day",0.3,0.4,0.4,0.366666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Libya","Protein supply quantity (g/capita/day)","g/capita/day",0.3,0.4,0.4,0.366666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","The former Yugoslav Republic of Macedonia","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Olives","The former Yugoslav Republic of Macedonia","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Europe","Europe"
"Olives","Turkey","Fat supply quantity (g/capita/day)","g/capita/day",8.1,8.3,10.7,9.033333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Turkey","Fat supply quantity (g/capita/day)","g/capita/day",8.1,8.3,10.7,9.033333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","United Arab Emirates","Fat supply quantity (g/capita/day)","g/capita/day",2.4,1.9,1.7,2,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","United Arab Emirates","Fat supply quantity (g/capita/day)","g/capita/day",2.4,1.9,1.7,2,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Lebanon","Food supply quantity (g/capita/day)","g/capita/day",13,13,15,13.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Lebanon","Food supply quantity (g/capita/day)","g/capita/day",13,13,15,13.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Switzerland","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Olives","Switzerland","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Olives","Mozambique","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Gabon","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","United Kingdom","Food supply quantity (g/capita/day)","g/capita/day",3,5,5,4.333333333,"Europe","Europe"
"Olives","United Kingdom","Food supply quantity (g/capita/day)","g/capita/day",3,5,5,4.333333333,"Europe","Europe"
"Olives","Latvia","Food supply (kcal/capita/day)","kcal/capita/day",18,18,22,19.33333333,"Europe","Europe"
"Olives","Latvia","Food supply (kcal/capita/day)","kcal/capita/day",18,18,22,19.33333333,"Europe","Europe"
"Olives","Ireland","Food supply (kcal/capita/day)","kcal/capita/day",32,37,33,34,"Europe","Europe"
"Olives","Ireland","Food supply (kcal/capita/day)","kcal/capita/day",32,37,33,34,"Europe","Europe"
"Olives","Russian Federation","Food supply quantity (g/capita/day)","g/capita/day",2,2,2,2,"Europe","Europe"
"Olives","Russian Federation","Food supply quantity (g/capita/day)","g/capita/day",2,2,2,2,"Europe","Europe"
"Olives","Austria","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Olives","Austria","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Olives","United Kingdom","Fat supply quantity (g/capita/day)","g/capita/day",2.6,2.9,2.8,2.766666667,"Europe","Europe"
"Olives","United Kingdom","Fat supply quantity (g/capita/day)","g/capita/day",2.6,2.9,2.8,2.766666667,"Europe","Europe"
"Olives","Turkey","Food supply (kcal/capita/day)","kcal/capita/day",76,76,101,84.33333333,"Europe","Europe"
"Olives","Turkey","Food supply (kcal/capita/day)","kcal/capita/day",76,76,101,84.33333333,"Europe","Europe"
"Olives","Occupied Palestinian Territory","Food supply (kcal/capita/day)","kcal/capita/day",91,105,99,98.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Occupied Palestinian Territory","Food supply (kcal/capita/day)","kcal/capita/day",91,105,99,98.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Poland","Fat supply quantity (g/capita/day)","g/capita/day",0.5,0.6,1.2,0.766666667,"Europe","Europe"
"Olives","Poland","Fat supply quantity (g/capita/day)","g/capita/day",0.5,0.6,1.2,0.766666667,"Europe","Europe"
"Olives","Israel","Food supply quantity (g/capita/day)","g/capita/day",8,8,10,8.666666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Israel","Food supply quantity (g/capita/day)","g/capita/day",8,8,10,8.666666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Guinea-Bissau","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Africa","Africa"
"Olives","South Africa","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Switzerland","Food supply quantity (g/capita/day)","g/capita/day",7,7,7,7,"Europe","Europe"
"Olives","Switzerland","Food supply quantity (g/capita/day)","g/capita/day",7,7,7,7,"Europe","Europe"
"Olives","Sierra Leone","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Mozambique","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Jordan","Food supply quantity (g/capita/day)","g/capita/day",23,34,16,24.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Jordan","Food supply quantity (g/capita/day)","g/capita/day",23,34,16,24.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Lithuania","Fat supply quantity (g/capita/day)","g/capita/day",0.6,0.8,1.1,0.833333333,"Europe","Europe"
"Olives","Lithuania","Fat supply quantity (g/capita/day)","g/capita/day",0.6,0.8,1.1,0.833333333,"Europe","Europe"
"Olives","Russian Federation","Food supply (kcal/capita/day)","kcal/capita/day",5,6,7,6,"Europe","Europe"
"Olives","Russian Federation","Food supply (kcal/capita/day)","kcal/capita/day",5,6,7,6,"Europe","Europe"
"Olives","Belgium","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Olives","Belgium","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Olives","Zimbabwe","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Swaziland","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Cameroon","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Nigeria","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Mali","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Sudan (former)","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Madagascar","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Mauritania","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Zambia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","United Kingdom","Food supply (kcal/capita/day)","kcal/capita/day",23,26,25,24.66666667,"Europe","Europe"
"Olives","United Kingdom","Food supply (kcal/capita/day)","kcal/capita/day",23,26,25,24.66666667,"Europe","Europe"
"Olives","Kuwait","Fat supply quantity (g/capita/day)","g/capita/day",4.4,3.5,3.7,3.866666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Kuwait","Fat supply quantity (g/capita/day)","g/capita/day",4.4,3.5,3.7,3.866666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Namibia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","France","Fat supply quantity (g/capita/day)","g/capita/day",5.3,5.3,5.3,5.3,"Europe","Europe"
"Olives","France","Fat supply quantity (g/capita/day)","g/capita/day",5.3,5.3,5.3,5.3,"Europe","Europe"
"Olives","Sweden","Fat supply quantity (g/capita/day)","g/capita/day",2.4,2.5,2.7,2.533333333,"Europe","Europe"
"Olives","Sweden","Fat supply quantity (g/capita/day)","g/capita/day",2.4,2.5,2.7,2.533333333,"Europe","Europe"
"Olives","Finland","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Olives","Finland","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Olives","Tunisia","Food supply quantity (g/capita/day)","g/capita/day",14,14,13,13.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Tunisia","Food supply quantity (g/capita/day)","g/capita/day",14,14,13,13.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","United Arab Emirates","Food supply quantity (g/capita/day)","g/capita/day",4,3,3,3.333333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","United Arab Emirates","Food supply quantity (g/capita/day)","g/capita/day",4,3,3,3.333333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Mali","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Benin","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Yemen","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Yemen","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Denmark","Fat supply quantity (g/capita/day)","g/capita/day",2.5,2.6,2.8,2.633333333,"Europe","Europe"
"Olives","Denmark","Fat supply quantity (g/capita/day)","g/capita/day",2.5,2.6,2.8,2.633333333,"Europe","Europe"
"Olives","Somalia","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Israel","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Israel","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0,0,0.033333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Tunisia","Food supply (kcal/capita/day)","kcal/capita/day",80,78,79,79,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Tunisia","Food supply (kcal/capita/day)","kcal/capita/day",80,78,79,79,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Morocco","Food supply (kcal/capita/day)","kcal/capita/day",71,68,72,70.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Morocco","Food supply (kcal/capita/day)","kcal/capita/day",71,68,72,70.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Israel","Food supply quantity (g/capita/day)","g/capita/day",8,8,10,8.666666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Israel","Food supply quantity (g/capita/day)","g/capita/day",8,8,10,8.666666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Bosnia and Herzegovina","Food supply (kcal/capita/day)","kcal/capita/day",4,6,6,5.333333333,"Europe","Europe"
"Olives","Bosnia and Herzegovina","Food supply (kcal/capita/day)","kcal/capita/day",4,6,6,5.333333333,"Europe","Europe"
"Olives","Namibia","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Lithuania","Food supply (kcal/capita/day)","kcal/capita/day",5,7,9,7,"Europe","Europe"
"Olives","Lithuania","Food supply (kcal/capita/day)","kcal/capita/day",5,7,9,7,"Europe","Europe"
"Olives","Montenegro","Protein supply quantity (g/capita/day)","g/capita/day",0,0.1,0.1,0.066666667,"Europe","Europe"
"Olives","Montenegro","Protein supply quantity (g/capita/day)","g/capita/day",0,0.1,0.1,0.066666667,"Europe","Europe"
"Olives","Slovakia","Fat supply quantity (g/capita/day)","g/capita/day",0.7,0.9,0.8,0.8,"Europe","Europe"
"Olives","Slovakia","Fat supply quantity (g/capita/day)","g/capita/day",0.7,0.9,0.8,0.8,"Europe","Europe"
"Olives","Yemen","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.2,0.1,0.133333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Yemen","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.2,0.1,0.133333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Cameroon","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","United Republic of Tanzania","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Morocco","Food supply quantity (g/capita/day)","g/capita/day",10,11,10,10.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Morocco","Food supply quantity (g/capita/day)","g/capita/day",10,11,10,10.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Namibia","Food supply (kcal/capita/day)","kcal/capita/day",0,0,1,0.333333333,"Africa","Africa"
"Olives","Albania","Fat supply quantity (g/capita/day)","g/capita/day",8.4,7.6,7.3,7.766666667,"Europe","Europe"
"Olives","Albania","Fat supply quantity (g/capita/day)","g/capita/day",8.4,7.6,7.3,7.766666667,"Europe","Europe"
"Olives","Namibia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0.1,0.033333333,"Africa","Africa"
"Olives","Poland","Food supply (kcal/capita/day)","kcal/capita/day",4,5,11,6.666666667,"Europe","Europe"
"Olives","Poland","Food supply (kcal/capita/day)","kcal/capita/day",4,5,11,6.666666667,"Europe","Europe"
"Olives","Sweden","Food supply quantity (g/capita/day)","g/capita/day",5,5,5,5,"Europe","Europe"
"Olives","Sweden","Food supply quantity (g/capita/day)","g/capita/day",5,5,5,5,"Europe","Europe"
"Olives","United Republic of Tanzania","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Rwanda","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Zimbabwe","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Yemen","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Yemen","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Cameroon","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Luxembourg","Protein supply quantity (g/capita/day)","g/capita/day",0,0.1,0,0.033333333,"Europe","Europe"
"Olives","Luxembourg","Protein supply quantity (g/capita/day)","g/capita/day",0,0.1,0,0.033333333,"Europe","Europe"
"Olives","Swaziland","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Zimbabwe","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Bulgaria","Food supply quantity (g/capita/day)","g/capita/day",9,6,6,7,"Europe","Europe"
"Olives","Bulgaria","Food supply quantity (g/capita/day)","g/capita/day",9,6,6,7,"Europe","Europe"
"Olives","Ghana","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Africa","Africa"
"Olives","Poland","Food supply quantity (g/capita/day)","g/capita/day",1,1,2,1.333333333,"Europe","Europe"
"Olives","Poland","Food supply quantity (g/capita/day)","g/capita/day",1,1,2,1.333333333,"Europe","Europe"
"Olives","Morocco","Protein supply quantity (g/capita/day)","g/capita/day",0,0.1,0.1,0.066666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Morocco","Protein supply quantity (g/capita/day)","g/capita/day",0,0.1,0.1,0.066666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Olives","Estonia","Fat supply quantity (g/capita/day)","g/capita/day",0.5,0.9,1.2,0.866666667,"Europe","Europe"
"Olives","Estonia","Fat supply quantity (g/capita/day)","g/capita/day",0.5,0.9,1.2,0.866666667,"Europe","Europe"
"Onions","Kazakhstan","Protein supply quantity (g/capita/day)","g/capita/day",0.6,0.6,0.8,0.666666667,"Central Asia","Central Asia"
"Onions","Kyrgyzstan","Food supply quantity (g/capita/day)","g/capita/day",66,41,45,50.66666667,"Central Asia","Central Asia"
"Onions","Iran (Islamic Republic of)","Food supply quantity (g/capita/day)","g/capita/day",51,59,68,59.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Onions","Tajikistan","Food supply (kcal/capita/day)","kcal/capita/day",23,18,28,23,"Central Asia","Central Asia"
"Onions","Yemen","Food supply (kcal/capita/day)","kcal/capita/day",5,5,2,4,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Onions","Iran (Islamic Republic of)","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
