"Region_crops","Country","Element","Y2009","Y2010","Y2011"
"America_South_tropical","Peru","Fat supply quantity (g/capita/day)",11.5,11.1,11.4
"America_South_tropical","Peru","Food supply (kcal/capita/day)",286,286,296
"America_South_tropical","Peru","Food supply quantity (g/capita/day)",162,168,178
"America_South_tropical","Peru","Protein supply quantity (g/capita/day)",2.7,2.8,3
"America_South_tropical","Philippines","Fat supply quantity (g/capita/day)",4.8,4.4,5.8
"America_South_tropical","Philippines","Food supply (kcal/capita/day)",129,128,138
"America_South_tropical","Philippines","Food supply quantity (g/capita/day)",118,121,116
"America_South_tropical","Philippines","Protein supply quantity (g/capita/day)",1.4,1.3,1.2
"America_South_tropical","Poland","Fat supply quantity (g/capita/day)",8.8,12.1,13.8
"America_South_tropical","Poland","Food supply (kcal/capita/day)",84,112,126
"America_South_tropical","Poland","Food supply quantity (g/capita/day)",17,19,22
"America_South_tropical","Poland","Protein supply quantity (g/capita/day)",1,1,0.9
"America_South_tropical","Portugal","Fat supply quantity (g/capita/day)",14.3,15,6.9
"America_South_tropical","Portugal","Food supply (kcal/capita/day)",151,152,79
"America_South_tropical","Portugal","Food supply quantity (g/capita/day)",41,36,28
"America_South_tropical","Portugal","Protein supply quantity (g/capita/day)",0.9,0.8,0.8
"America_South_tropical","Republic of Korea","Fat supply quantity (g/capita/day)",10.8,11,11.1
"America_South_tropical","Republic of Korea","Food supply (kcal/capita/day)",115,114,119
"America_South_tropical","Republic of Korea","Food supply quantity (g/capita/day)",33,32,34
"America_South_tropical","Republic of Korea","Protein supply quantity (g/capita/day)",0.9,0.9,0.9
"America_South_tropical","Republic of Moldova","Fat supply quantity (g/capita/day)",2,2.4,2.6
"America_South_tropical","Republic of Moldova","Food supply (kcal/capita/day)",21,25,29
"America_South_tropical","Republic of Moldova","Food supply quantity (g/capita/day)",5,7,7
"America_South_tropical","Republic of Moldova","Protein supply quantity (g/capita/day)",0.5,0.7,0.7
"America_South_tropical","Romania","Fat supply quantity (g/capita/day)",4.7,5.5,5.4
"America_South_tropical","Romania","Food supply (kcal/capita/day)",53,63,64
"America_South_tropical","Romania","Food supply quantity (g/capita/day)",13,15,14
"America_South_tropical","Romania","Protein supply quantity (g/capita/day)",1.2,1.3,1.3
"America_South_tropical","Russian Federation","Fat supply quantity (g/capita/day)",1.9,2.2,2.5
"America_South_tropical","Russian Federation","Food supply (kcal/capita/day)",23,29,31
"America_South_tropical","Russian Federation","Food supply quantity (g/capita/day)",12,12,14
"America_South_tropical","Russian Federation","Protein supply quantity (g/capita/day)",0.9,1.1,1.2
"America_South_tropical","Rwanda","Fat supply quantity (g/capita/day)",9.2,8.7,10
"America_South_tropical","Rwanda","Food supply (kcal/capita/day)",551,566,576
"America_South_tropical","Rwanda","Food supply quantity (g/capita/day)",500,523,521
"America_South_tropical","Rwanda","Protein supply quantity (g/capita/day)",4.9,5,5.2
"America_South_tropical","Saint Kitts and Nevis","Fat supply quantity (g/capita/day)",2.6,2.3,2
"America_South_tropical","Saint Kitts and Nevis","Food supply (kcal/capita/day)",71,64,61
"America_South_tropical","Saint Kitts and Nevis","Food supply quantity (g/capita/day)",56,54,52
"America_South_tropical","Saint Kitts and Nevis","Protein supply quantity (g/capita/day)",1.6,1.4,1.1
"America_South_tropical","Saint Lucia","Fat supply quantity (g/capita/day)",2,2.1,1.5
"America_South_tropical","Saint Lucia","Food supply (kcal/capita/day)",60,62,60
"America_South_tropical","Saint Lucia","Food supply quantity (g/capita/day)",49,53,54
"America_South_tropical","Saint Lucia","Protein supply quantity (g/capita/day)",1,1.2,1
"America_South_tropical","Saint Vincent and the Grenadines","Fat supply quantity (g/capita/day)",6,5.7,5.8
"America_South_tropical","Saint Vincent and the Grenadines","Food supply (kcal/capita/day)",138,154,190
"America_South_tropical","Saint Vincent and the Grenadines","Food supply quantity (g/capita/day)",98,121,160
"America_South_tropical","Saint Vincent and the Grenadines","Protein supply quantity (g/capita/day)",2,2.4,2.8
"America_South_tropical","Samoa","Fat supply quantity (g/capita/day)",8.7,11.5,14.4
"America_South_tropical","Samoa","Food supply (kcal/capita/day)",384,403,431
"America_South_tropical","Samoa","Food supply quantity (g/capita/day)",433,427,431
"America_South_tropical","Samoa","Protein supply quantity (g/capita/day)",7.6,7.5,8.9
"America_South_tropical","Sao Tome and Principe","Fat supply quantity (g/capita/day)",12,13.2,13.5
"America_South_tropical","Sao Tome and Principe","Food supply (kcal/capita/day)",486,495,523
"America_South_tropical","Sao Tome and Principe","Food supply quantity (g/capita/day)",440,436,465
"America_South_tropical","Sao Tome and Principe","Protein supply quantity (g/capita/day)",6.3,5.5,6
"America_South_tropical","Saudi Arabia","Fat supply quantity (g/capita/day)",26.6,26.6,26.5
"America_South_tropical","Saudi Arabia","Food supply (kcal/capita/day)",241,244,244
"America_South_tropical","Saudi Arabia","Food supply quantity (g/capita/day)",32,36,38
"America_South_tropical","Saudi Arabia","Protein supply quantity (g/capita/day)",0.6,0.9,1
"America_South_tropical","Senegal","Fat supply quantity (g/capita/day)",32.6,35.7,46.7
"America_South_tropical","Senegal","Food supply (kcal/capita/day)",355,378,467
"America_South_tropical","Senegal","Food supply quantity (g/capita/day)",88,87,88
"America_South_tropical","Senegal","Protein supply quantity (g/capita/day)",3.1,3.3,3.1
"America_South_tropical","Serbia","Fat supply quantity (g/capita/day)",2.5,2.4,2.8
"America_South_tropical","Serbia","Food supply (kcal/capita/day)",28,27,30
"America_South_tropical","Serbia","Food supply quantity (g/capita/day)",5,5,5
"America_South_tropical","Serbia","Protein supply quantity (g/capita/day)",0.8,0.7,0.9
"America_South_tropical","Sierra Leone","Fat supply quantity (g/capita/day)",40.4,42.4,42.5
"America_South_tropical","Sierra Leone","Food supply (kcal/capita/day)",663,710,727
"America_South_tropical","Sierra Leone","Food supply quantity (g/capita/day)",345,380,398
"America_South_tropical","Sierra Leone","Protein supply quantity (g/capita/day)",5.3,6,6.4
"America_South_tropical","Slovakia","Fat supply quantity (g/capita/day)",3.4,3.6,2.7
"America_South_tropical","Slovakia","Food supply (kcal/capita/day)",40,42,32
"America_South_tropical","Slovakia","Food supply quantity (g/capita/day)",8,10,8
"America_South_tropical","Slovakia","Protein supply quantity (g/capita/day)",0.7,1,0.7
"America_South_tropical","Slovenia","Fat supply quantity (g/capita/day)",12.1,11.3,7.4
"America_South_tropical","Slovenia","Food supply (kcal/capita/day)",134,128,92
"America_South_tropical","Slovenia","Food supply quantity (g/capita/day)",36,32,27
"America_South_tropical","Slovenia","Protein supply quantity (g/capita/day)",1.6,1.8,1.8
"America_South_tropical","Solomon Islands","Fat supply quantity (g/capita/day)",9.3,9.5,9
"America_South_tropical","Solomon Islands","Food supply (kcal/capita/day)",931,908,894
"America_South_tropical","Solomon Islands","Food supply quantity (g/capita/day)",953,926,916
"America_South_tropical","Solomon Islands","Protein supply quantity (g/capita/day)",12.7,12.4,12.4
"America_South_tropical","Somalia","Fat supply quantity (g/capita/day)",7.9,8.4,8.6
"America_South_tropical","Somalia","Food supply (kcal/capita/day)",95,97,99
"America_South_tropical","Somalia","Food supply quantity (g/capita/day)",31,30,31
"America_South_tropical","Somalia","Protein supply quantity (g/capita/day)",0.5,0.6,0.6
"America_South_tropical","South Africa","Fat supply quantity (g/capita/day)",5.5,4.8,5.3
"America_South_tropical","South Africa","Food supply (kcal/capita/day)",59,52,56
"America_South_tropical","South Africa","Food supply quantity (g/capita/day)",17,13,13
"America_South_tropical","South Africa","Protein supply quantity (g/capita/day)",0.7,0.4,0.6
"America_South_tropical","Spain","Fat supply quantity (g/capita/day)",3.8,3.6,3.7
"America_South_tropical","Spain","Food supply (kcal/capita/day)",51,47,51
"America_South_tropical","Spain","Food supply quantity (g/capita/day)",26,24,27
"America_South_tropical","Spain","Protein supply quantity (g/capita/day)",1.3,1,1.3
"America_South_tropical","Sri Lanka","Fat supply quantity (g/capita/day)",1.5,1.4,1.6
"America_South_tropical","Sri Lanka","Food supply (kcal/capita/day)",65,67,70
"America_South_tropical","Sri Lanka","Food supply quantity (g/capita/day)",41,44,44
"America_South_tropical","Sri Lanka","Protein supply quantity (g/capita/day)",1,1.4,1.3
"America_South_tropical","Sudan (former)","Fat supply quantity (g/capita/day)",9.2,8.2,9.3
"America_South_tropical","Sudan (former)","Food supply (kcal/capita/day)",115,102,113
"America_South_tropical","Sudan (former)","Food supply quantity (g/capita/day)",33,33,34
"America_South_tropical","Sudan (former)","Protein supply quantity (g/capita/day)",2.6,2.5,2.8
"America_South_tropical","Suriname","Fat supply quantity (g/capita/day)",3.6,2.2,2.1
"America_South_tropical","Suriname","Food supply (kcal/capita/day)",61,48,45
"America_South_tropical","Suriname","Food supply quantity (g/capita/day)",32,34,32
"America_South_tropical","Suriname","Protein supply quantity (g/capita/day)",1.2,1,1
"America_South_tropical","Swaziland","Fat supply quantity (g/capita/day)",3.1,3.3,2.5
"America_South_tropical","Swaziland","Food supply (kcal/capita/day)",159,161,157
"America_South_tropical","Swaziland","Food supply quantity (g/capita/day)",168,173,183
"America_South_tropical","Swaziland","Protein supply quantity (g/capita/day)",3.3,3.2,2.8
"America_South_tropical","Sweden","Fat supply quantity (g/capita/day)",9.8,7.5,28.2
"America_South_tropical","Sweden","Food supply (kcal/capita/day)",99,78,262
"America_South_tropical","Sweden","Food supply quantity (g/capita/day)",23,22,43
"America_South_tropical","Sweden","Protein supply quantity (g/capita/day)",1.7,1.4,1.7
"America_South_tropical","Switzerland","Fat supply quantity (g/capita/day)",10.7,11.4,10.5
"America_South_tropical","Switzerland","Food supply (kcal/capita/day)",104,111,104
"America_South_tropical","Switzerland","Food supply quantity (g/capita/day)",26,28,26
"America_South_tropical","Switzerland","Protein supply quantity (g/capita/day)",0.7,0.8,0.7
"America_South_tropical","Syrian Arab Republic","Fat supply quantity (g/capita/day)",8.5,8.1,8.7
"America_South_tropical","Syrian Arab Republic","Food supply (kcal/capita/day)",84,79,83
"America_South_tropical","Syrian Arab Republic","Food supply quantity (g/capita/day)",20,19,19
"America_South_tropical","Syrian Arab Republic","Protein supply quantity (g/capita/day)",1.5,1.4,1.4
"America_South_tropical","Tajikistan","Fat supply quantity (g/capita/day)",16.4,16.1,16.7
"America_South_tropical","Tajikistan","Food supply (kcal/capita/day)",151,148,154
"America_South_tropical","Tajikistan","Food supply quantity (g/capita/day)",20,20,20
"America_South_tropical","Tajikistan","Protein supply quantity (g/capita/day)",0.7,0.7,0.8
"America_South_tropical","Thailand","Fat supply quantity (g/capita/day)",10.1,10.4,10.4
"America_South_tropical","Thailand","Food supply (kcal/capita/day)",165,168,174
"America_South_tropical","Thailand","Food supply quantity (g/capita/day)",109,114,110
"America_South_tropical","Thailand","Protein supply quantity (g/capita/day)",2.1,2.1,2.1
"America_South_tropical","The former Yugoslav Republic of Macedonia","Fat supply quantity (g/capita/day)",6.8,7.1,6.3
"America_South_tropical","The former Yugoslav Republic of Macedonia","Food supply (kcal/capita/day)",83,87,80
"America_South_tropical","The former Yugoslav Republic of Macedonia","Food supply quantity (g/capita/day)",19,20,19
"America_South_tropical","The former Yugoslav Republic of Macedonia","Protein supply quantity (g/capita/day)",2.6,2.8,2.4
"America_South_tropical","Timor-Leste","Fat supply quantity (g/capita/day)",14.6,14.6,15.1
"America_South_tropical","Timor-Leste","Food supply (kcal/capita/day)",342,288,266
"America_South_tropical","Timor-Leste","Food supply quantity (g/capita/day)",241,183,156
"America_South_tropical","Timor-Leste","Protein supply quantity (g/capita/day)",3.9,3.2,2.9
"America_South_tropical","Togo","Fat supply quantity (g/capita/day)",26.4,27.3,27.9
"America_South_tropical","Togo","Food supply (kcal/capita/day)",819,821,819
"America_South_tropical","Togo","Food supply quantity (g/capita/day)",576,573,568
"America_South_tropical","Togo","Protein supply quantity (g/capita/day)",9.1,9.1,9
"America_South_tropical","Trinidad and Tobago","Fat supply quantity (g/capita/day)",6.2,6.4,5.7
"America_South_tropical","Trinidad and Tobago","Food supply (kcal/capita/day)",94,97,96
"America_South_tropical","Trinidad and Tobago","Food supply quantity (g/capita/day)",57,58,69
"America_South_tropical","Trinidad and Tobago","Protein supply quantity (g/capita/day)",1.7,1.6,1.6
"America_South_tropical","Tunisia","Fat supply quantity (g/capita/day)",8.1,7.1,7.7
"America_South_tropical","Tunisia","Food supply (kcal/capita/day)",77,67,71
"America_South_tropical","Tunisia","Food supply quantity (g/capita/day)",13,11,11
"America_South_tropical","Tunisia","Protein supply quantity (g/capita/day)",0.8,0.8,0.6
"America_South_tropical","Turkey","Fat supply quantity (g/capita/day)",25.1,25.8,23.6
"America_South_tropical","Turkey","Food supply (kcal/capita/day)",231,239,217
"America_South_tropical","Turkey","Food supply quantity (g/capita/day)",37,39,37
"America_South_tropical","Turkey","Protein supply quantity (g/capita/day)",1.5,1.6,1.7
"America_South_tropical","Turkmenistan","Fat supply quantity (g/capita/day)",13.8,10.7,14
"America_South_tropical","Turkmenistan","Food supply (kcal/capita/day)",129,100,133
"America_South_tropical","Turkmenistan","Food supply quantity (g/capita/day)",17,15,18
"America_South_tropical","Turkmenistan","Protein supply quantity (g/capita/day)",0.5,0.6,0.6
"America_South_tropical","Uganda","Fat supply quantity (g/capita/day)",14.9,16.2,17
"America_South_tropical","Uganda","Food supply (kcal/capita/day)",612,620,594
"America_South_tropical","Uganda","Food supply quantity (g/capita/day)",473,468,436
"America_South_tropical","Uganda","Protein supply quantity (g/capita/day)",7.3,7.3,7.3
"America_South_tropical","Ukraine","Fat supply quantity (g/capita/day)",1.3,1.1,1.7
"America_South_tropical","Ukraine","Food supply (kcal/capita/day)",17,13,22
"America_South_tropical","Ukraine","Food supply quantity (g/capita/day)",6,4,8
"America_South_tropical","Ukraine","Protein supply quantity (g/capita/day)",0.6,0.4,0.8
"America_South_tropical","United Arab Emirates","Fat supply quantity (g/capita/day)",7.1,7.1,6.5
"America_South_tropical","United Arab Emirates","Food supply (kcal/capita/day)",91,87,86
"America_South_tropical","United Arab Emirates","Food supply quantity (g/capita/day)",28,26,30
"America_South_tropical","United Arab Emirates","Protein supply quantity (g/capita/day)",2.8,2.7,2.6
"America_South_tropical","United Kingdom","Fat supply quantity (g/capita/day)",8.5,9.7,8.7
"America_South_tropical","United Kingdom","Food supply (kcal/capita/day)",97,107,98
"America_South_tropical","United Kingdom","Food supply quantity (g/capita/day)",32,31,32
"America_South_tropical","United Kingdom","Protein supply quantity (g/capita/day)",2.5,2.3,2.6
"America_South_tropical","United Republic of Tanzania","Fat supply quantity (g/capita/day)",14.2,13.9,18.5
"America_South_tropical","United Republic of Tanzania","Food supply (kcal/capita/day)",416,404,454
"America_South_tropical","United Republic of Tanzania","Food supply quantity (g/capita/day)",394,367,363
"America_South_tropical","United Republic of Tanzania","Protein supply quantity (g/capita/day)",4.9,5,7.4
"America_South_tropical","United States of America","Fat supply quantity (g/capita/day)",9.1,8.8,9.2
"America_South_tropical","United States of America","Food supply (kcal/capita/day)",112,108,115
"America_South_tropical","United States of America","Food supply quantity (g/capita/day)",48,47,51
"America_South_tropical","United States of America","Protein supply quantity (g/capita/day)",3.3,3.2,3.4
"America_South_tropical","Uruguay","Fat supply quantity (g/capita/day)",2.2,2.5,2.6
"America_South_tropical","Uruguay","Food supply (kcal/capita/day)",77,81,85
"America_South_tropical","Uruguay","Food supply quantity (g/capita/day)",80,83,83
"America_South_tropical","Uruguay","Protein supply quantity (g/capita/day)",3.7,3.8,3.8
"America_South_tropical","Uzbekistan","Fat supply quantity (g/capita/day)",21.4,21.5,21.7
"America_South_tropical","Uzbekistan","Food supply (kcal/capita/day)",191,191,193
"America_South_tropical","Uzbekistan","Food supply quantity (g/capita/day)",24,24,24
"America_South_tropical","Uzbekistan","Protein supply quantity (g/capita/day)",0.2,0.3,0.3
"America_South_tropical","Vanuatu","Fat supply quantity (g/capita/day)",10.4,10,10.5
"America_South_tropical","Vanuatu","Food supply (kcal/capita/day)",542,563,562
"America_South_tropical","Vanuatu","Food supply quantity (g/capita/day)",496,524,516
"America_South_tropical","Vanuatu","Protein supply quantity (g/capita/day)",11.6,12.1,12.3
"America_South_tropical","Venezuela (Bolivarian Republic of)","Fat supply quantity (g/capita/day)",10.5,8,9.6
"America_South_tropical","Venezuela (Bolivarian Republic of)","Food supply (kcal/capita/day)",160,141,159
"America_South_tropical","Venezuela (Bolivarian Republic of)","Food supply quantity (g/capita/day)",104,103,112
"America_South_tropical","Venezuela (Bolivarian Republic of)","Protein supply quantity (g/capita/day)",0.9,1.1,1.1
"America_South_tropical","Viet Nam","Fat supply quantity (g/capita/day)",4.9,4.8,4.9
"America_South_tropical","Viet Nam","Food supply (kcal/capita/day)",96,95,100
"America_South_tropical","Viet Nam","Food supply quantity (g/capita/day)",58,61,64
"America_South_tropical","Viet Nam","Protein supply quantity (g/capita/day)",2.6,2.6,2.7
"America_South_tropical","Yemen","Fat supply quantity (g/capita/day)",15.1,15.7,18.6
"America_South_tropical","Yemen","Food supply (kcal/capita/day)",136,141,166
"America_South_tropical","Yemen","Food supply quantity (g/capita/day)",19,19,22
"America_South_tropical","Yemen","Protein supply quantity (g/capita/day)",0.4,0.5,0.4
"America_South_tropical","Zambia","Fat supply quantity (g/capita/day)",13.4,15.4,15.3
"America_South_tropical","Zambia","Food supply (kcal/capita/day)",429,453,445
"America_South_tropical","Zambia","Food supply quantity (g/capita/day)",294,298,292
"America_South_tropical","Zambia","Protein supply quantity (g/capita/day)",5.1,6.1,5.6
"America_South_tropical","Zimbabwe","Fat supply quantity (g/capita/day)",12.3,12.6,13.2
"America_South_tropical","Zimbabwe","Food supply (kcal/capita/day)",172,169,177
"America_South_tropical","Zimbabwe","Food supply quantity (g/capita/day)",65,63,63
"America_South_tropical","Zimbabwe","Protein supply quantity (g/capita/day)",2.6,2.7,2.2
"Asia_Central","Afghanistan","Fat supply quantity (g/capita/day)",4.9,5.2,4.9
"Asia_Central","Afghanistan","Food supply (kcal/capita/day)",1421,1408,1408
"Asia_Central","Afghanistan","Food supply quantity (g/capita/day)",460,456,455
"Asia_Central","Afghanistan","Protein supply quantity (g/capita/day)",38.3,37.9,38
"Asia_Central","Albania","Fat supply quantity (g/capita/day)",6.2,6.3,6.5
"Asia_Central","Albania","Food supply (kcal/capita/day)",1070,1139,1169
"Asia_Central","Albania","Food supply quantity (g/capita/day)",521,573,615
"Asia_Central","Albania","Protein supply quantity (g/capita/day)",33,34.8,35.7
"Asia_Central","Algeria","Fat supply quantity (g/capita/day)",5.8,5.6,5.8
"Asia_Central","Algeria","Food supply (kcal/capita/day)",1595,1530,1570
"Asia_Central","Algeria","Food supply quantity (g/capita/day)",665,646,671
"Asia_Central","Algeria","Protein supply quantity (g/capita/day)",47.5,45.5,46.6
"Asia_Central","Angola","Fat supply quantity (g/capita/day)",1,0.9,1
"Asia_Central","Angola","Food supply (kcal/capita/day)",295,303,330
"Asia_Central","Angola","Food supply quantity (g/capita/day)",215,224,245
"Asia_Central","Angola","Protein supply quantity (g/capita/day)",8,8.1,8.9
"Asia_Central","Antigua and Barbuda","Fat supply quantity (g/capita/day)",3.7,4,4
"Asia_Central","Antigua and Barbuda","Food supply (kcal/capita/day)",497,524,523
"Asia_Central","Antigua and Barbuda","Food supply quantity (g/capita/day)",238,240,258
"Asia_Central","Antigua and Barbuda","Protein supply quantity (g/capita/day)",13.2,13.7,13.8
"Asia_Central","Argentina","Fat supply quantity (g/capita/day)",2.6,2.6,2.6
"Asia_Central","Argentina","Food supply (kcal/capita/day)",943,951,945
"Asia_Central","Argentina","Food supply quantity (g/capita/day)",462,470,468
"Asia_Central","Argentina","Protein supply quantity (g/capita/day)",24.2,24.3,24
"Asia_Central","Armenia","Fat supply quantity (g/capita/day)",4.1,3.9,4
"Asia_Central","Armenia","Food supply (kcal/capita/day)",1113,1082,1087
"Asia_Central","Armenia","Food supply quantity (g/capita/day)",527,465,481
"Asia_Central","Armenia","Protein supply quantity (g/capita/day)",32.1,32,31.8
"Asia_Central","Australia","Fat supply quantity (g/capita/day)",2.7,2.6,2.5
"Asia_Central","Australia","Food supply (kcal/capita/day)",714,682,666
"Asia_Central","Australia","Food supply quantity (g/capita/day)",545,511,530
"Asia_Central","Australia","Protein supply quantity (g/capita/day)",21.3,19.5,18.5
"Asia_Central","Austria","Fat supply quantity (g/capita/day)",3.7,3.6,3.7
"Asia_Central","Austria","Food supply (kcal/capita/day)",854,834,876
"Asia_Central","Austria","Food supply quantity (g/capita/day)",662,670,707
"Asia_Central","Austria","Protein supply quantity (g/capita/day)",23,22.3,23.4
"Asia_Central","Azerbaijan","Fat supply quantity (g/capita/day)",6.4,6.5,6.5
"Asia_Central","Azerbaijan","Food supply (kcal/capita/day)",1699,1679,1661
"Asia_Central","Azerbaijan","Food supply quantity (g/capita/day)",783,781,776
"Asia_Central","Azerbaijan","Protein supply quantity (g/capita/day)",49.2,48.5,47.9
"Asia_Central","Bahamas","Fat supply quantity (g/capita/day)",4.6,4.8,4.6
"Asia_Central","Bahamas","Food supply (kcal/capita/day)",360,356,358
"Asia_Central","Bahamas","Food supply quantity (g/capita/day)",252,186,165
"Asia_Central","Bahamas","Protein supply quantity (g/capita/day)",8.7,8.7,8.6
"Asia_Central","Bangladesh","Fat supply quantity (g/capita/day)",0.8,0.8,0.7
"Asia_Central","Bangladesh","Food supply (kcal/capita/day)",151,154,158
"Asia_Central","Bangladesh","Food supply quantity (g/capita/day)",74,73,72
"Asia_Central","Bangladesh","Protein supply quantity (g/capita/day)",4.5,4.6,4.6
"Asia_Central","Barbados","Fat supply quantity (g/capita/day)",2.4,2.7,2.8
"Asia_Central","Barbados","Food supply (kcal/capita/day)",593,657,642
"Asia_Central","Barbados","Food supply quantity (g/capita/day)",358,412,394
"Asia_Central","Barbados","Protein supply quantity (g/capita/day)",14.6,16.1,15.7
"Asia_Central","Belarus","Fat supply quantity (g/capita/day)",9,9.5,9.3
"Asia_Central","Belarus","Food supply (kcal/capita/day)",587,660,655
"Asia_Central","Belarus","Food supply quantity (g/capita/day)",415,450,442
"Asia_Central","Belarus","Protein supply quantity (g/capita/day)",14,16,15.8
"Asia_Central","Belgium","Fat supply quantity (g/capita/day)",2.7,3.1,3
"Asia_Central","Belgium","Food supply (kcal/capita/day)",923,1074,983
"Asia_Central","Belgium","Food supply quantity (g/capita/day)",596,653,629
"Asia_Central","Belgium","Protein supply quantity (g/capita/day)",24.9,29.2,26.6
"Asia_Central","Belize","Fat supply quantity (g/capita/day)",3.3,3.5,3.4
"Asia_Central","Belize","Food supply (kcal/capita/day)",538,546,522
"Asia_Central","Belize","Food supply quantity (g/capita/day)",287,283,275
"Asia_Central","Belize","Protein supply quantity (g/capita/day)",14,14.3,13.6
"Asia_Central","Benin","Fat supply quantity (g/capita/day)",0.4,0.4,0.4
"Asia_Central","Benin","Food supply (kcal/capita/day)",75,69,86
"Asia_Central","Benin","Food supply quantity (g/capita/day)",59,53,62
"Asia_Central","Benin","Protein supply quantity (g/capita/day)",1.7,1.6,1.9
"Asia_Central","Bermuda","Fat supply quantity (g/capita/day)",10.9,13.1,12.6
"Asia_Central","Bermuda","Food supply (kcal/capita/day)",594,760,706
"Asia_Central","Bermuda","Food supply quantity (g/capita/day)",344,376,356
"Asia_Central","Bermuda","Protein supply quantity (g/capita/day)",13,16.2,15
"Asia_Central","Bolivia (Plurinational State of)","Fat supply quantity (g/capita/day)",1.2,1.2,1.1
"Asia_Central","Bolivia (Plurinational State of)","Food supply (kcal/capita/day)",437,432,428
"Asia_Central","Bolivia (Plurinational State of)","Food supply quantity (g/capita/day)",261,255,246
"Asia_Central","Bolivia (Plurinational State of)","Protein supply quantity (g/capita/day)",12,11.7,11.7
"Asia_Central","Bosnia and Herzegovina","Fat supply quantity (g/capita/day)",4.3,4.4,4.1
"Asia_Central","Bosnia and Herzegovina","Food supply (kcal/capita/day)",841,847,832
"Asia_Central","Bosnia and Herzegovina","Food supply quantity (g/capita/day)",502,489,484
"Asia_Central","Bosnia and Herzegovina","Protein supply quantity (g/capita/day)",22.4,22.9,22.5
"Asia_Central","Botswana","Fat supply quantity (g/capita/day)",2.3,2.8,2.7
"Asia_Central","Botswana","Food supply (kcal/capita/day)",375,372,371
"Asia_Central","Botswana","Food supply quantity (g/capita/day)",219,198,200
"Asia_Central","Botswana","Protein supply quantity (g/capita/day)",9.5,9.6,9.5
"Asia_Central","Brazil","Fat supply quantity (g/capita/day)",1.1,1.1,1.1
"Asia_Central","Brazil","Food supply (kcal/capita/day)",453,469,467
"Asia_Central","Brazil","Food supply quantity (g/capita/day)",330,363,365
"Asia_Central","Brazil","Protein supply quantity (g/capita/day)",11,11.1,11.2
"Asia_Central","Brunei Darussalam","Fat supply quantity (g/capita/day)",2.3,2.2,2.4
"Asia_Central","Brunei Darussalam","Food supply (kcal/capita/day)",454,456,470
"Asia_Central","Brunei Darussalam","Food supply quantity (g/capita/day)",210,225,198
"Asia_Central","Brunei Darussalam","Protein supply quantity (g/capita/day)",10.8,10.7,10.9
"Asia_Central","Bulgaria","Fat supply quantity (g/capita/day)",3.2,3.2,3.2
"Asia_Central","Bulgaria","Food supply (kcal/capita/day)",974,1011,978
"Asia_Central","Bulgaria","Food supply quantity (g/capita/day)",546,562,551
"Asia_Central","Bulgaria","Protein supply quantity (g/capita/day)",28.4,29.4,28.7
"Asia_Central","Burkina Faso","Fat supply quantity (g/capita/day)",0.4,0.3,0.4
"Asia_Central","Burkina Faso","Food supply (kcal/capita/day)",72,73,75
"Asia_Central","Burkina Faso","Food supply quantity (g/capita/day)",37,37,39
"Asia_Central","Burkina Faso","Protein supply quantity (g/capita/day)",1.9,2,2
"Asia_Central","Cabo Verde","Fat supply quantity (g/capita/day)",2.2,2.1,1.9
"Asia_Central","Cabo Verde","Food supply (kcal/capita/day)",376,363,364
"Asia_Central","Cabo Verde","Food supply quantity (g/capita/day)",247,267,269
"Asia_Central","Cabo Verde","Protein supply quantity (g/capita/day)",9.6,9.1,9.1
"Asia_Central","Cambodia","Fat supply quantity (g/capita/day)",0.2,0.1,0.2
"Asia_Central","Cambodia","Food supply (kcal/capita/day)",39,34,45
"Asia_Central","Cambodia","Food supply quantity (g/capita/day)",42,40,58
"Asia_Central","Cambodia","Protein supply quantity (g/capita/day)",0.7,0.6,0.8
"Asia_Central","Cameroon","Fat supply quantity (g/capita/day)",0.4,0.5,0.5
"Asia_Central","Cameroon","Food supply (kcal/capita/day)",181,178,190
"Asia_Central","Cameroon","Food supply quantity (g/capita/day)",141,137,153
"Asia_Central","Cameroon","Protein supply quantity (g/capita/day)",4.6,4.6,4.8
"Asia_Central","Canada","Fat supply quantity (g/capita/day)",2.7,2.7,2.4
"Asia_Central","Canada","Food supply (kcal/capita/day)",746,733,634
"Asia_Central","Canada","Food supply quantity (g/capita/day)",506,467,435
"Asia_Central","Canada","Protein supply quantity (g/capita/day)",21.3,21.3,18
"Asia_Central","Central African Republic","Fat supply quantity (g/capita/day)",0.2,0.2,0.2
"Asia_Central","Central African Republic","Food supply (kcal/capita/day)",57,64,74
"Asia_Central","Central African Republic","Food supply quantity (g/capita/day)",31,33,37
"Asia_Central","Central African Republic","Protein supply quantity (g/capita/day)",1.6,1.8,2
"Asia_Central","Chad","Fat supply quantity (g/capita/day)",0.3,0.3,0.3
"Asia_Central","Chad","Food supply (kcal/capita/day)",85,84,75
"Asia_Central","Chad","Food supply quantity (g/capita/day)",41,42,40
"Asia_Central","Chad","Protein supply quantity (g/capita/day)",2.4,2.4,2.2
"Asia_Central","Chile","Fat supply quantity (g/capita/day)",2.9,3,3
"Asia_Central","Chile","Food supply (kcal/capita/day)",919,943,942
"Asia_Central","Chile","Food supply quantity (g/capita/day)",449,464,456
"Asia_Central","Chile","Protein supply quantity (g/capita/day)",24.2,24.7,24.9
